Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Trọng lượng,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần
Hàng hóa,bộ ly hợp>>Lá côn,SP001576,,"Lá côn 430 cồi 54,5 yuchai (H)",,"2,400,000.0","1,950,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Hơi,SP001575,,Hơi N485 (NB) GuanHeng (T),,"1,800,000.0","1,485,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc Biên + Balye>>Bạc ống/ Balye,SP001574,,Bạc ống QC 480 Cos 1 Quanchai (T),,"100,000.0","65,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Phanh tay lốc kê/ Tay lốc kê,SP001573,,Tay kéo lốc kê 140 phi 14 2 lỗ hơi dưới SORL (T),,"300,000.0","239,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,35260040030,,,
Hàng hóa,Vành chậu,SP001572,,Vành chậu 6/37 BJ130 DG (M),,"850,000.0","635,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Máy phát,SP001571,,Máy phát điện 24W 750W có bơm hiệu AK (M),,"950,000.0","785,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc Biên + Balye>>Bạc biên,SP001570,,Bạc biên 4102QB 0.00 hộp vàng (M),,"120,000.0","65,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bầu trợ lực côn dưới,SP001569,,Bầu trợ lực côn dưới phi 76 rin SORL (V),,"600,000.0","435,000.0",2.0,0.0,23 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,(16080070100/070030/1608GC,,,
Hàng hóa,Đầu trâu,SP001568,,Đầu trâu N485/490 gang dày (V),,"700,000.0","550,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Chia hơi,SP001567,,Chia hơi 3ốc 4đinh Howo rin đỏ Hải Hồng (V),,"300,000.0","215,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi tê liền cụm,SP001566,,Bi tê liền cụm 86CL6395 FOC giấy NRB (T),,"650,000.0","485,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi tê liền cụm,SP001565,,Bi tê liền cụm 86CL6082 FO giấy NRB (T),,"650,000.0","475,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001564,,Bi 31310 Koyo (T),,"150,000.0","98,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001563,,Bi 32209 KOYO (T),,"90,000.0","59,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001562,,Bi 32207 Koyo (T),,"70,000.0","39,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây số chính,SP001561,,Dây số chính 3m 2 đầu ốc chỉnh 8/8 (T),,"110,000.0","72,000.0",6.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phanh tay lốc kê/ Tay lốc kê,SP001560,,Tay kéo lốc kê 2 lỗ hơi dưới phi 16 961 Sorl (T),SORL,"260,000.0","198,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1, 35260040010,,,
Hàng hóa,Lọc,SP001559,,Lọc CX 0708 xinwei (T),,"40,000.0","21,000.0",18.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Van điều tiết hơi,SP001558,,Van điều tiết hơi 153 không lỗ kích golden sun (T),GOLDEN SUN,"200,000.0","149,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001557,,Bi 32311 YB2 KoYo (T),,"220,000.0","158,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cóc thắng,SP001556,,Cóc chỉnh phanh sau EQ140 10R giấy vàng cam (T),,"170,000.0","118,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Lá côn,SP001555,,Lá côn phi 430 cùi 52.5 XL0751C tiuliu (T),,"1,400,000.0","1,075,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>hệ thống làm mát>>Bơm nước,SP001554,,Bơm nước xe 5 tạ (P),,"250,000.0","150,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001553,,Vòng bi tê 688911 EK (DFN) (P),,"100,000.0","52,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001552,,Vòng bi 6307N Samtin (P),,"70,000.0","44,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>hệ thống làm mát>>Bơm nước,SP001551,,Bơm nước trường hải 2 tấn (AB46-KM50) không bu ly LITIAN (P),,"550,000.0","380,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Bàn ép,SP001550,,Bàn ép 255 (Y255T130-08P2-0) YuChai (P),,"750,000.0","435,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bầu sấy nguyên cụm/ Lọc hơi nguyên cụm,SP001549,,Bình sấy hơi com lê 151/ 4113 lỗ Ø12 Yuchai (P),,"750,000.0","620,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,(YGZ-39X0201) (yuchai) (YG1416-4),,,
Hàng hóa,Chổi gạt mưa,SP001548,,Chổi gạt mưa rin 50cm (20") (P),,"50,000.0","36,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tổng côn dưới,SP001547,,Tổng côn dưới Ø90 CA151 (hộp vàng đen HF) (P),,"400,000.0","320,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tên lửa,SP001546,,Tên lửa HOWO (35310090060) SORL (P),,"230,000.0","165,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bánh răng tầng dưới số chính,SP001545,,Bánh răng tầng dưới số 2/ 20R EQ145 (1700J-049) (P),,"250,000.0","168,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cụm đi số,SP001544,,Cụm cần đi số xe 5 tạ (P),,"300,000.0","220,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Vành chậu,SP001543,,Vành chậu 6*37 EQ1060 DF RIN (V),,"1,600,000.0","1,300,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai,SP001542,,Bánh răng vi sai comle EQ145 Zhong Zhou (hàng trần) (M),,"750,000.0","585,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Trục cam,SP001541,,Trục cam YC4110 (thùng gỗ) YUCHAI RIN (M),,"1,200,000.0","980,000.0",1.0,0.0,12 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống phanh>>Bầu lốc kê,SP001540,,Bầu lốc kê sau Howo 2 bát ty dài lỗ 16 Liuseng (M),,"550,000.0","435,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cụm bi treo,SP001539,,Cụm bi treo EQ140/145 phi 50 SAMTIN (MP),,"330,000.0","263,000.0",3.0,0.0,34 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc Biên + Balye>>Bạc ống/ Balye,SP001538,,Bạc ống DF L375 (MP),,"650,000.0","415,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Tăng dây cu roa,SP001537,,Tăng dây cu roa 153 có khía (3936213) (MP),,"300,000.0","206,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mặt bích đùm cầu/ mặt bích đuôi quả dứa,SP001536,,Mặt bích đùm cầu 46R 4 lỗ Liuseng (M),,"400,000.0","285,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bầu sấy nguyên cụm/ Lọc hơi nguyên cụm,SP001535,,Bình sấy hơi 145/153 dài không điều tiết STAR (T),,"550,000.0","455,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cu rung/ ốc láp,SP001534,,Ốc láp/ Cu rung 12 dài 6,,"10,000.0","7,000.0",37.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Hộp số>>Trục tầng trên hộp số chính/trục thứ cấp,SP001533,,Trục tầng trên 10R/ 14R 1700J-105B (V),,"750,000.0","540,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Vành chậu,SP001532,,Vành chậu 6*38 EQ145 Đông Phong (T),,"2,500,000.0","2,070,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Hơi,SP001531,,Hơi YC6105ZLQ J4000-90200B Yuchai gỗ (T),,"5,600,000.0","5,085,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Rô tuyn>>Cụm rô tuyn không chỉnh/ đít liền,SP001530,,Cụm rô tuyn ba ngan ko chỉnh EQ145 phi 30*22 (T),,"230,000.0","159,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống phanh>>Bầu lốc kê,SP001529,,Bầu lốc kê sau L375 (EQ153 bầu to 1 bát) ty dài phi 16 lỗ hơi 22 Golden Sun (T),,"700,000.0","585,000.0",6.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Láp,SP001528,,Láp 86 19R (8 lổ) EQ6800 xanh (M),,"550,000.0","450,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cóc thắng,SP001527,,Cóc thắng sau 19R Howo cong (M),,"250,000.0","190,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001526,,Phớt 45x72x12 (M),,"40,000.0","25,000.0",18.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ga,SP001525,,"Dây ga HOWO/TMT dài 2,2m (WG9725570200) (P)",,"100,000.0","42,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001524,,Phớt 90*117.5*10 (Feng Mao) (P),,"25,000.0","14,000.0",20.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001523,,Phớt 85*105*12 (Na chi) (P),,"20,000.0","12,000.0",30.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tổng côn dưới,SP001522,,Tổng côn dưới Ø90 CA151 (16080030210) (SORL) (P),,"450,000.0","340,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm trợ lực lái,SP001521,,Bơm trợ lực lái YC4108 lỗ nhỏ Yuchai (P),,"1,600,000.0","1,420,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,(D0710-3407100F) + D0500,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Rọ vi sai com lê,SP001520,,Vi sai com lê EQ1060-19R Hộp gỗ ChuLong (P),,"1,400,000.0","1,080,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Tay giằng lái,SP001519,,Tay giằng đầu kéo xe MOOC(65*28) phần trục giữa dài 12cm (P),,"350,000.0","215,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Rọ vi sai com lê,SP001518,,Ruột/ Rọ vi sai com lê Howo cầu sau STR 26/26 trục 24 (Y),,"850,000.0","725,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001517,,Phớt 165*186*14 sắt (Y),,"35,000.0","23,000.0",14.0,0.0,365 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây công tơ mét,SP001516,,Dây công tơ mét 140 dài 3m (Y),,"100,000.0","45,000.0",6.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Long đền canh vi sai,SP001515,,Long đền canh vi sai Howo phi 24 không bạc (V),,"100,000.0","65,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Lò xo chó đồng tốc,SP001514,,Lò xo chó đồng tốc YC5-30( 5-20F8) (V),,"30,000.0","10,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001513,,Phớt 105*154*16 phớt sắt JINGYTE (V),,"45,000.0","27,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây số chính,SP001512,,Dây số Howo 3.4m WG9725240204 (V),,"300,000.0","170,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Hơi,SP001511,,Hơi 6CT/260 rin DCEC (LH),,"11,000,000.0","9,300,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm ben,SP001510,,Bơm ben 580 quay phải Korea (M),,"1,300,000.0","1,130,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Ống nõn cầu,SP001509,,Ống nõn cầu EQ1080 (75*75*62) (M),,"550,000.0","450,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi chữ thập,SP001508,,Bi chữ thập 45 W50 HQ (M),,"230,000.0","170,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001507,,Phớt 42*75*12 da hang rin (T),,"15,000.0","9,800.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001506,,Bi 532605 Koyo (Chung NJ2305) (T),,"110,000.0","68,500.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bu ly đầu trục cơ,SP001505,,Bu ly đầu trục cơ C260 (8PK) (A),,"1,200,000.0","953,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cóc thắng,SP001504,,Cóc thắng HOWO T7-1 lỗ 26R (349002) (P),,"230,000.0","160,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>ĐInh ốc vi sai,SP001503,,Đinh vi sai 1060 xám /Đinh vành chậu 1060 (P),,"10,000.0","5,000.0",50.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây tắt máy,SP001502,,"Dây tắt máy dài 2,8m (P)",,"50,000.0","28,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cóc thắng,SP001501,,Cóc thắng 3 lỗ 37 răng FUWA (P),,"200,000.0","132,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001500,,Phớt 82*121*10/18,,"30,000.0","18,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001499,,Phớt 65*85*12 ko lò xo sắt đỏ rin (P),,"50,000.0","26,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lọc>>Lọc dầu,SP001498,,Lọc dầu DX150F (Roăng trong) Xinhe (P),,"50,000.0","31,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>hệ thống nạp khí>>Lọc gió,SP001497,,Lọc gió 30*46 sắt (P),,"380,000.0","300,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Long đền canh vi sai,SP001496,,Căn vi sai 153 dày 2 li túi bóng,,"50,000.0","20,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi rọ/ đũa,SP001495,,Bi 48*54*29,,"40,000.0","20,000.0",12.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mai ơ,SP001494,,Mai ơ trước EQ140-8 lổ tắc kê (P),,"700,000.0","530,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc ắc nhíp>>Bạc nhíp sắt,SP001493,,Bạc ắc nhíp sắt phi 30*37*88cm(V),,"30,000.0","17,000.0",28.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm nhờn/ nhớt/ dầu,SP001492,,Bơm nhờn YN490 QB 12R nhôm có loa sen vòi thẳng (V),,"450,000.0","340,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,tắc kê,SP001491,,Đinh + ốc tắc kê phi 38mm sau EQ140 1tầng trắng NF (V),,"55,000.0","43,000.0",80.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Lọc,SP001490,,Lọc JX1016/ SO2820 số 1,Sunpil 1,0.0,"97,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lọc,SP001489,,Lọc JX1013/ SO2717 số 1,Sunpil 1,0.0,"93,000.0",12.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Trục ắc phi dê,SP001488,,Trục ắc phi dê 30*165 Samtin (M),,"280,000.0","215,000.0",1.0,0.0,34 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm trợ lực lái,SP001487,,Bơm trợ lực lái L33L2 rin Yuchai (M),,"1,650,000.0","1,365,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Bàn ép,SP001486,,Bàn ép F255 CY4100 rin Yuchai (M),,"750,000.0","460,000.0",1.0,0.0,34 ngày,0.0,"999,999,999.0",cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mặt quy lát,SP001485,,Mặt quy lát DF/L375 com le (LH),,"13,500,000.0","12,500,000.0",2.0,0.0,20 ngày,0.0,"999,999,999.0",,,1.0,,,"https://cdn2-retail-images.kiotviet.vn/2025/06/07/0867071703/64ba05140d6f4f67b9676b0674f405dd.jpeg,https://cdn2-retail-images.kiotviet.vn/2025/06/07/0867071703/c3d8a3a9b2dd42f0bc37c55c2573e3ef.jpeg",0.0,1,1,,,,
Hàng hóa,Láp,SP001484,,Láp 14 lỗ 96cm 20R đen (M),,"800,000.0","605,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Láp,SP001483,,Láp 8 lỗ 83cm 19R xanh (M),,"500,000.0","395,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001482,,Bi 6210,,"80,000.0",0.0,4.0,0.0,--,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bầu trợ lực côn dưới,SP001481,,Bầu trợ lực côn dưới phi 100 16080500220 Sorl (V),SORL,"1,100,000.0","870,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lọc>>Lọc dầu,SP001480,,Lọc KIA SF1812/ F8810 số 1,Sunpil 1,"60,000.0","50,000.0",27.0,0.0,365 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lọc>>Lọc luyn/ nhờn,SP001479,,Lọc KIA SO2412/ O8351 số 1,Sunpil 1,"60,000.0","50,000.0",27.0,0.0,365 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,bộ ly hợp>>Lá côn,SP001478,,Lá côn TL rin phi 255/24R (V),,"400,000.0","320,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,( A207 - TL0067L/A1755-TL0067C-Z,,,
Hàng hóa,Tổng côn trên,SP001477,,Tổng côn trên DF 375 có ty hangda (V),,"250,000.0","175,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi chữ thập,SP001476,,Bi chữ thập phi 33*93 6700 xanh QG (V),,"100,000.0","65,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Nắp cầu giữa,SP001475,,Nắp đậy thớt cầu giữa Howo V08 (1990143201124) (V),,"600,000.0","430,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Nắp đậy dầu nhờn/ máy,SP001474,,Nắp đậy dầu nhờn YN4100 (P),,"25,000.0","15,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Máy phát,SP001473,,Máy phát 24V JFWB27/JFWB29 có bơm (Xuan Chen) (P),,"950,000.0","780,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001472,,Vòng bi NUP210ENV Samtin (P),,"160,000.0","110,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001471,,Bi chữ thập phi 45*126 (W50) chén dài CZECH Rin (T),,"200,000.0","137,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Rô tuyn,SP001470,,Rô tuyn ba ngang 6782 33*19.6 ko chỉnh Wanluda (T),,"350,000.0","275,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Rô tuyn,SP001469,,Rô tuyn ba ngang Howo 30*24 không chỉnh đen Wanluda (T),,"270,000.0","178,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001468,,Bi 32009X KOYO (T),,"90,000.0","46,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Trục ắc nhíp,SP001467,,Trục ắc nhíp phi 25*131 EQ1061 (T),,"40,000.0","28,000.0",31.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tổng côn trên,SP001466,,Tổng côn trên HOVO A7 nhôm có bình dầu SORL (T),,"350,000.0","285,000.0",1.0,0.0,12 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,WG9719230023/ 16042521040 ,,,
Hàng hóa,Rô tuyn>>Cụm rô tuyn không chỉnh/ đít liền,SP001465,,Cụm rô tuyn không chỉnh 30*28 (Y),,"160,000.0","111,000.0",6.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Rô tuyn>>Cụm rô tuyn không chỉnh/ đít liền,SP001464,,Cụm rô tuyn không chỉnh EQ1061 (Y),,"80,000.0","56,000.0",8.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Rô tuyn>>Cụm rô tuyn không chỉnh/ đít liền,SP001463,,Cụm rô tuyn không chỉnh 30*27 (Y),,"150,000.0","101,000.0",6.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Bơm trợ lực lái,SP001462,,Bơm trợ lực lái YN4102QB Sorl (Y),SORL,"1,200,000.0","955,000.0",4.0,0.0,23 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001461,,Bi 6312,,"200,000.0",0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001460,,Bi 6019,,"220,000.0",0.0,2.0,0.0,67 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
